"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","13","0","0","0","101","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","263","0","1","0","50","Teleport Duskwood","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","13","0","0","0","101","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","263","0","1","0","50","Teleport Elwynn","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"43","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","600000","0","0","0","0","0","101","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","86","0","50","Berserk","","","","","","","","","","","","","","","","16712190","Racial","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"45","32","0","12","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","45","45","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","98","0","0","37","0","0","0","0","0","56","0","0","0","0","0","22","0","0","15","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2355","0","50","0","50","War Stomp","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Knocks nearby enemies back.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"47","44","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","300000","0","0","0","0","101","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","299","0","0","0","0","0","1","0","0","0","0","0","0","0","0","31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","50","Sprint (TEST)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","10","0","0","1","0","0","0","0","0","999","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3884","0","79","0","50","Heal 1000 (TEST)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Heals the target for $s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0"
"50","0","0","0","0","1024","4","268435456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","1","0","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137","0","50","Show Dot Variable","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Dumps the dot variables of the current target to the console.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0"
"53","0","0","0","327696","134218240","1048576","1024","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","4","4","0","3","60","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","32768","0","121","31","80","1","1","1","0","0","0","9","149","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155","0","243","0","50","Backstab","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Backstab the target, causing $m2% weapon damage plus ${$m1*1.5} to the target.  Must be behind the target.  Requires a dagger in the main hand.  Awards $s3 combo $lpoint:points;.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","133","1000","0","8","8388612","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0"
"56","32","0","12","262144","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","50","50","27","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2816","0","1460","0","50","Stun","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Stuns target for $d.","","","","","","","","","","","","","","","","16712190","Stunned.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"58","0","0","0","0","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","10","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","50","Magic Missile (TEST)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"59","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","7","0","0","0","101","0","0","0","0","0","0","0","0","0","0","4","25","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","2","0","0","10","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","50","Normal bow shot (TEST)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"60","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","101","0","0","0","0","0","0","0","0","0","0","5","25","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","2","0","0","10","0","0","0","0","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","50","Long bow shot (TEST)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"61","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","25","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","2","0","0","10","0","0","0","0","0","10","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","50","Really Long bow shot (TEST)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"65","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","12","9","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","19","0","0","0","0","0","1","0","0","0","0","0","0","0","0","189","0","0","0","0","0","1","0","0","0","0","0","0","0","0","917504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","30","0","50","Haste","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Increases your melee haste rating by $s1 for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0"
"66","1162","6","0","1114112","131072","0","1073741824","64","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","180000","0","8","660484","0","0","101","0","0","68","68","27","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","6","0","0","1","1","0","0","0","0","-1","99","0","0","0","0","1","0","0","0","0","0","0","0","0","23","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35009","0","0","0","0","0","0","0","0","0","0","0","0","0","7964","0","2308","0","50","Invisibility","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","$?s54354[Instantly makes the caster invisible, reducing all threat.][Fades the caster to invisibility over $66d, reducing threat each second.]  The effect is cancelled if you perform any actions.  While invisible, you can only see other invisible targets and those who can see invisible.  Lasts $32612d.","","","","","","","","","","","","","","","","16712190","Fading.","","","","","","","","","","","","","","","","16712190","16","133","1500","0","3","2147483648","262144","0","0","1","1","0","1","1","1","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0"
"67","0","1","0","0","136","4","131072","0","0","67108864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","80","20","20","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","1","1","-4,4","0","0","-24","-1","-1","0","0","0","6","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6839","0","1822","0","0","Vindication","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Gives the Paladin's damaging melee attacks a chance to reduce the target's attack poewr by $s1 for $d.","","","","","","","","","","","","","","","","16712190","Attack power reduced by $s1.","","","","","","","","","","","","","","","","16712190","0","0","0","0","10","0","16384","0","0","1","1","0","1","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"68","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10000","0","0","0","0","0","101","0","0","0","0","0","0","10","0","0","0","3","0","0","0","1963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","12","0","0","0","0","0","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","50","Editor Test Spell","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","1,3","0","0","0","0"
"71","47","0","0","688193552","268436480","0","1048576","2097152","0","4096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1000","0","0","0","0","101","0","0","10","10","21","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","276","276","50","Defensive Stance","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","A defensive combat stance.  Decreases damage taken by $7376s1% and damage caused by $7376s2%.  Increases threat generated.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","8388608","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"72","88","0","0","327696","134218240","0","8","0","0","8388608","0","196608","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","12000","0","0","0","0","101","0","0","12","12","32","1","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","64","0","68","64","0","1","1","0","0","0","0","-1","-1","0","26","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29703","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","280","0","50","Shield Bash","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Bash the target with your shield dazing them and interrupting spellcasting, which prevents any spell in that school from being cast for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","2048","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"75","0","0","0","327698","0","32","32768","16777217","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","18","0","0","33","0","0","0","101","0","0","1","1","0","0","0","0","0","0","114","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","262156","0","58","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","122","50","Auto Shot","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Automatically shoots the target until cancelled.  Ranged attacks fired by a Hunter all have $34082s2% increased attack speed.","","","","","","","","","","","","","","","","16712190","Firing at the target.","","","","","","","","","","","","","","","","16712190","0","0","0","0","9","1","0","0","0","3","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"77","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","22","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","50","Turtle's Shell","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"78","0","0","0","327700","134217728","0","1024","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","1","1","0","1","150","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","173555","0","58","0","0","1","0","0","0","0","0","10","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","856","0","50","Heroic Strike","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","A strong attack that increases melee damage by $s1 and causes a high amount of threat.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","64","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
